HRYEAR4,GEREG,HEFAMINC,HES1D,HES8B,HESC3,HESC3A,HESH1,HESHF4,HESP6,HESS2,HESS6,HESSH1,HESSH2,HESSH3,HESSH4,HETS2O,HETS6O,HETS8CO,HETS8O,HETS8OU,HETSSHMF2,HETSSHMF3,HRFS12M1,HRFS12M8,HRFS12MC,HRFS12MD,HRFS30D1,HRFS30D2,HRFS30D5,HRFS30D8,HRNUMHOU,PEDISOUT,PEEDUCA,PEMARITL,PESEX,PRCITSHP,PRDISFLG,PRDTIND1,PREMPNOT,PRMJOCC1,PRTAGE,PRWKSTAT,PTDTRACE
2019,1,13,2,1,2,-2,-1,-1,-1,2,-1,-1,-1,-1,-1,130,100,150,230,180,-1,-1,2,3,-1,3,1,2,-1,2,2,2,41,6,2,1,2,44,1,3,28,2,1
2019,1,13,2,1,2,-2,-1,-1,-1,2,-1,-1,-1,-1,-1,130,100,150,230,180,-1,-1,2,3,-1,3,1,2,-1,2,2,2,40,6,1,1,1,-1,4,-1,33,1,1
2019,1,9,2,2,2,-2,3,-1,-1,3,3,-1,-1,-1,-1,140,-1,-1,110,150,-1,-1,1,1,1,1,1,1,1,1,4,2,39,1,2,1,2,46,1,1,29,2,1
2019,1,9,2,2,2,-2,3,-1,-1,3,3,-1,-1,-1,-1,140,-1,-1,110,150,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,4,-1,1
2019,1,9,2,2,2,-2,3,-1,-1,3,3,-1,-1,-1,-1,140,-1,-1,110,150,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,4,-1,1
2019,1,9,2,2,2,-2,3,-1,-1,3,3,-1,-1,-1,-1,140,-1,-1,110,150,-1,-1,1,1,1,1,1,1,1,1,4,2,41,1,1,1,2,-1,4,-1,31,1,1
2019,1,4,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,100,-1,160,160,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,1,2,1,2,-1,4,-1,65,1,1
2019,1,4,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,100,-1,160,160,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,1,1,1,2,4,1,1,67,7,1
2019,1,5,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,90,4,-1,50,190,-1,-1,1,2,-1,2,1,1,-1,1,3,2,40,6,2,1,1,-1,4,-1,60,1,1
2019,1,5,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,90,4,-1,50,190,-1,-1,1,2,-1,2,1,1,-1,1,3,2,39,6,1,1,2,22,2,10,26,11,1
2019,1,5,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,90,4,-1,50,190,-1,-1,1,2,-1,2,1,1,-1,1,3,1,39,6,1,1,1,-1,4,-1,27,1,1
2019,1,10,2,1,2,2,3,-1,2,2,3,-1,-1,-1,-1,100,-1,50,90,10,-1,-1,2,3,1,3,1,1,1,1,7,2,40,4,2,1,2,-1,4,-1,60,1,1
2019,1,10,2,1,2,2,3,-1,2,2,3,-1,-1,-1,-1,100,-1,50,90,10,-1,-1,2,3,1,3,1,1,1,1,7,2,39,6,2,1,2,-1,4,-1,34,1,1
2019,1,10,2,1,2,2,3,-1,2,2,3,-1,-1,-1,-1,100,-1,50,90,10,-1,-1,2,3,1,3,1,1,1,1,7,2,39,6,1,1,2,4,1,7,36,2,1
2019,1,10,2,1,2,2,3,-1,2,2,3,-1,-1,-1,-1,100,-1,50,90,10,-1,-1,2,3,1,3,1,1,1,1,7,-1,-1,-1,1,1,-1,-1,-1,-1,8,-1,1
2019,1,10,2,1,2,2,3,-1,2,2,3,-1,-1,-1,-1,100,-1,50,90,10,-1,-1,2,3,1,3,1,1,1,1,7,-1,-1,-1,1,1,-1,-1,-1,-1,5,-1,1
2019,1,10,2,1,2,2,3,-1,2,2,3,-1,-1,-1,-1,100,-1,50,90,10,-1,-1,2,3,1,3,1,1,1,1,7,-1,-1,-1,2,1,-1,-1,-1,-1,3,-1,1
2019,1,10,2,1,2,2,3,-1,2,2,3,-1,-1,-1,-1,100,-1,50,90,10,-1,-1,2,3,1,3,1,1,1,1,7,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,-1,-1,-1,0,150,-1,-1,1,1,1,1,1,1,1,1,4,2,39,1,2,1,2,-1,4,-1,39,1,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,-1,-1,-1,0,150,-1,-1,1,1,1,1,1,1,1,1,4,2,43,1,1,1,2,38,1,1,42,2,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,-1,-1,-1,0,150,-1,-1,1,1,1,1,1,1,1,1,4,2,37,6,2,1,2,43,1,2,17,7,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,-1,-1,-1,0,150,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,12,-1,1
2019,1,8,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,80,20,-1,80,80,-1,-1,1,2,-1,2,1,1,-1,1,4,2,41,4,2,1,1,-1,4,-1,50,1,1
2019,1,8,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,80,20,-1,80,80,-1,-1,1,2,-1,2,1,1,-1,1,4,1,36,4,1,1,1,-1,4,-1,78,1,1
2019,1,8,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,80,20,-1,80,80,-1,-1,1,2,-1,2,1,1,-1,1,4,2,37,4,1,1,2,-1,3,-1,54,1,1
2019,1,8,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,80,20,-1,80,80,-1,-1,1,2,-1,2,1,1,-1,1,4,1,39,6,1,1,1,-1,4,-1,31,1,1
2019,1,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,300,-1,-1,300,350,-1,-1,1,1,1,1,1,1,1,1,7,2,43,1,1,4,2,46,1,1,49,2,1
2019,1,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,300,-1,-1,300,350,-1,-1,1,1,1,1,1,1,1,1,7,2,43,1,2,4,2,-1,4,-1,45,1,1
2019,1,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,300,-1,-1,300,350,-1,-1,1,1,1,1,1,1,1,1,7,-1,-1,-1,2,1,-1,-1,-1,-1,12,-1,1
2019,1,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,300,-1,-1,300,350,-1,-1,1,1,1,1,1,1,1,1,7,-1,-1,-1,1,1,-1,-1,-1,-1,10,-1,1
2019,1,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,300,-1,-1,300,350,-1,-1,1,1,1,1,1,1,1,1,7,-1,-1,-1,2,1,-1,-1,-1,-1,5,-1,1
2019,1,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,300,-1,-1,300,350,-1,-1,1,1,1,1,1,1,1,1,7,-1,-1,-1,2,1,-1,-1,-1,-1,5,-1,1
2019,1,11,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,300,-1,-1,300,350,-1,-1,1,1,1,1,1,1,1,1,7,-1,-1,-1,1,1,-1,-1,-1,-1,7,-1,1
2019,1,7,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,10,-1,10,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,43,4,2,1,2,-1,4,-1,67,1,1
2019,1,7,1,2,2,-2,-1,-1,-1,2,-1,2,-1,-1,-1,280,20,-1,330,200,-1,-1,2,3,-1,3,1,1,-1,1,1,2,41,6,1,1,2,34,1,3,57,2,1
2019,1,2,2,1,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,60,-1,30,30,40,-1,-1,1,2,-1,2,1,2,-1,2,1,2,44,6,2,3,2,42,1,3,56,2,6
2019,1,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,35,1,1,1,2,11,1,10,25,4,1
2019,1,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,80,-1,-1,1,1,-1,1,1,1,-1,1,2,2,35,1,2,1,2,-1,4,-1,20,1,1
2019,1,11,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,50,-1,160,150,-1,-1,1,1,1,1,1,1,1,1,4,2,43,6,2,1,2,31,1,5,29,7,1
2019,1,11,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,50,-1,160,150,-1,-1,1,1,1,1,1,1,1,1,4,2,36,6,1,1,2,38,1,3,37,2,1
2019,1,11,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,50,-1,160,150,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,11,-1,1
2019,1,11,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,50,-1,160,150,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,5,-1,1
2019,1,13,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,100,30,-1,130,160,-1,-1,1,1,1,1,1,1,1,1,6,2,36,1,1,1,2,1,1,1,46,2,1
2019,1,13,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,100,30,-1,130,160,-1,-1,1,1,1,1,1,1,1,1,6,2,39,1,2,1,2,-1,4,-1,46,1,1
2019,1,13,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,100,30,-1,130,160,-1,-1,1,1,1,1,1,1,1,1,6,2,39,6,2,1,2,40,1,2,22,2,1
2019,1,13,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,100,30,-1,130,160,-1,-1,1,1,1,1,1,1,1,1,6,2,39,6,1,1,2,1,1,6,20,2,1
2019,1,13,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,100,30,-1,130,160,-1,-1,1,1,1,1,1,1,1,1,6,-1,-1,-1,2,1,-1,-1,-1,-1,14,-1,1
2019,1,13,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,100,30,-1,130,160,-1,-1,1,1,1,1,1,1,1,1,6,-1,-1,-1,2,1,-1,-1,-1,-1,9,-1,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,-1,-1,80,110,-1,-1,1,1,1,1,1,1,1,1,8,2,34,1,1,1,2,1,1,1,35,2,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,-1,-1,80,110,-1,-1,1,1,1,1,1,1,1,1,8,2,34,1,2,1,2,22,1,2,34,2,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,-1,-1,80,110,-1,-1,1,1,1,1,1,1,1,1,8,-1,-1,-1,1,1,-1,-1,-1,-1,13,-1,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,-1,-1,80,110,-1,-1,1,1,1,1,1,1,1,1,8,-1,-1,-1,2,1,-1,-1,-1,-1,11,-1,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,-1,-1,80,110,-1,-1,1,1,1,1,1,1,1,1,8,-1,-1,-1,2,1,-1,-1,-1,-1,10,-1,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,-1,-1,80,110,-1,-1,1,1,1,1,1,1,1,1,8,-1,-1,-1,2,1,-1,-1,-1,-1,6,-1,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,-1,-1,80,110,-1,-1,1,1,1,1,1,1,1,1,8,-1,-1,-1,1,1,-1,-1,-1,-1,4,-1,1
2019,1,12,2,3,2,2,3,-1,2,3,3,-1,-1,-1,-1,150,-1,-1,80,110,-1,-1,1,1,1,1,1,1,1,1,8,-1,-1,-1,1,1,-1,-1,-1,-1,2,-1,1
2019,1,7,2,1,2,1,3,-1,2,1,2,1,2,2,2,30,10,50,40,40,-1,-1,3,4,2,4,3,4,2,4,3,2,39,1,1,1,2,-1,4,-1,62,1,1
2019,1,7,2,1,2,1,3,-1,2,1,2,1,2,2,2,30,10,50,40,40,-1,-1,3,4,2,4,3,4,2,4,3,2,39,1,2,1,2,-1,4,-1,59,1,1
2019,1,7,2,1,2,1,3,-1,2,1,2,1,2,2,2,30,10,50,40,40,-1,-1,3,4,2,4,3,4,2,4,3,2,35,6,2,1,2,-1,4,-1,16,1,1
2019,1,5,2,1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,40,0,30,-1,-1,1,2,-1,2,1,1,-1,1,1,1,39,6,1,1,1,-1,4,-1,78,1,1
2019,1,2,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,80,80,-1,-1,1,1,-1,1,1,1,-1,1,1,2,40,6,1,1,2,40,1,8,22,7,1
2019,1,14,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,280,-1,-1,180,180,-1,-1,1,1,-1,1,1,1,-1,1,1,2,44,6,2,1,2,40,1,2,40,2,1
2019,1,15,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,80,-1,-1,60,20,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,1,2,1,2,-1,4,-1,61,1,1
2019,1,15,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,80,-1,-1,60,20,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,1,1,1,2,-1,4,-1,63,1,1
2019,1,15,2,2,2,2,3,-1,-1,3,3,-1,-1,-1,-1,100,-1,-1,90,60,-1,-1,1,1,1,1,1,1,1,1,4,2,40,1,1,1,2,36,1,1,48,2,1
2019,1,15,2,2,2,2,3,-1,-1,3,3,-1,-1,-1,-1,100,-1,-1,90,60,-1,-1,1,1,1,1,1,1,1,1,4,2,40,1,2,1,2,-1,4,-1,47,1,1
2019,1,15,2,2,2,2,3,-1,-1,3,3,-1,-1,-1,-1,100,-1,-1,90,60,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,4,-1,1
2019,1,15,2,2,2,2,3,-1,-1,3,3,-1,-1,-1,-1,100,-1,-1,90,60,-1,-1,1,1,1,1,1,1,1,1,4,-1,-1,-1,2,1,-1,-1,-1,-1,4,-1,1
2019,1,5,1,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,20,20,-1,30,40,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,6,1,1,2,-1,4,-1,80,1,1
2019,1,6,2,1,2,-2,3,-1,1,2,2,1,1,1,2,380,-1,80,400,130,-1,-1,3,4,2,4,3,4,1,4,4,1,36,5,2,1,1,-1,4,-1,61,1,1
2019,1,6,2,1,2,-2,3,-1,1,2,2,1,1,1,2,380,-1,80,400,130,-1,-1,3,4,2,4,3,4,1,4,4,2,39,6,2,1,2,-1,4,-1,34,1,1
2019,1,6,2,1,2,-2,3,-1,1,2,2,1,1,1,2,380,-1,80,400,130,-1,-1,3,4,2,4,3,4,1,4,4,-1,-1,-1,2,1,-1,-1,-1,-1,10,-1,1
2019,1,6,2,1,2,-2,3,-1,1,2,2,1,1,1,2,380,-1,80,400,130,-1,-1,3,4,2,4,3,4,1,4,4,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,1
2019,1,14,2,2,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,150,20,-1,250,230,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,1,1,1,-1,4,-1,49,1,1
2019,1,14,2,2,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,150,20,-1,250,230,-1,-1,1,1,-1,1,1,1,-1,1,2,2,39,6,2,1,2,4,1,1,54,2,1
2019,1,11,2,2,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,70,100,-1,180,100,-1,-1,1,1,-1,1,1,1,-1,1,4,1,39,1,1,1,1,-1,4,-1,48,1,1
2019,1,11,2,2,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,70,100,-1,180,100,-1,-1,1,1,-1,1,1,1,-1,1,4,2,40,1,2,5,2,45,1,3,48,2,4
2019,1,11,2,2,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,70,100,-1,180,100,-1,-1,1,1,-1,1,1,1,-1,1,4,2,40,6,1,1,2,46,1,3,22,7,8
2019,1,11,2,2,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,70,100,-1,180,100,-1,-1,1,1,-1,1,1,1,-1,1,4,2,43,6,2,1,2,46,1,4,19,7,8
2019,1,7,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,60,20,-1,80,50,-1,-1,1,1,-1,1,1,1,-1,1,1,2,39,4,2,1,1,36,1,5,78,7,1
2019,1,7,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,200,40,-1,270,130,-1,-1,1,1,1,1,1,1,1,1,7,2,39,1,1,1,2,36,1,2,37,2,2
2019,1,7,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,200,40,-1,270,130,-1,-1,1,1,1,1,1,1,1,1,7,2,39,1,2,1,2,42,1,3,37,2,2
2019,1,7,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,200,40,-1,270,130,-1,-1,1,1,1,1,1,1,1,1,7,-1,-1,-1,1,1,-1,-1,-1,-1,8,-1,2
2019,1,7,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,200,40,-1,270,130,-1,-1,1,1,1,1,1,1,1,1,7,2,39,6,2,1,2,22,2,10,19,11,2
2019,1,7,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,200,40,-1,270,130,-1,-1,1,1,1,1,1,1,1,1,7,2,35,6,2,1,2,-1,4,-1,15,1,2
2019,1,7,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,200,40,-1,270,130,-1,-1,1,1,1,1,1,1,1,1,7,1,39,4,1,1,1,-1,4,-1,58,1,2
2019,1,7,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,200,40,-1,270,130,-1,-1,1,1,1,1,1,1,1,1,7,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,2
2019,1,11,2,1,2,1,-1,-1,-1,2,-1,2,-1,-1,-1,80,-1,30,80,70,-1,-1,1,2,-1,2,1,2,-1,2,1,2,43,4,1,1,2,44,1,3,60,2,2
2019,1,5,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,50,-1,-1,60,80,-1,-1,1,1,-1,1,1,1,-1,1,1,2,43,6,1,1,2,-1,4,-1,21,1,1
2019,1,11,2,2,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,60,20,-1,80,40,-1,-1,1,1,-1,1,1,1,-1,1,1,2,43,6,2,1,2,43,1,2,21,2,6
2019,1,2,2,2,2,1,-1,2,-1,1,-1,2,-1,-1,-1,50,20,-1,50,30,-1,-1,3,4,-1,4,2,3,-1,3,1,2,40,6,2,1,2,46,1,3,21,7,1
2019,1,6,2,1,2,1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,100,10,20,-1,-1,3,4,-1,4,3,4,-1,4,1,1,43,3,2,1,1,-1,4,-1,64,1,2
2019,1,8,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,100,30,-1,110,110,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,1,1,1,2,34,1,1,67,2,1
2019,1,8,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,100,30,-1,110,110,-1,-1,1,1,-1,1,1,1,-1,1,2,2,42,1,2,1,2,-1,4,-1,62,1,1
2019,1,10,2,2,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,150,20,-1,140,140,-1,-1,1,2,-1,2,1,1,-1,1,2,2,39,1,2,1,2,16,1,9,51,2,1
2019,1,10,2,2,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,150,20,-1,140,140,-1,-1,1,2,-1,2,1,1,-1,1,2,2,39,1,1,1,2,18,1,10,49,2,1
2019,1,13,2,3,2,-2,3,-1,2,3,3,-1,-1,-1,-1,250,100,-1,350,350,-1,-1,1,2,1,2,1,2,1,2,5,2,40,1,2,4,2,41,1,2,44,2,1
2019,1,13,2,3,2,-2,3,-1,2,3,3,-1,-1,-1,-1,250,100,-1,350,350,-1,-1,1,2,1,2,1,2,1,2,5,2,40,1,1,1,2,41,1,2,43,2,1
2019,1,13,2,3,2,-2,3,-1,2,3,3,-1,-1,-1,-1,250,100,-1,350,350,-1,-1,1,2,1,2,1,2,1,2,5,2,37,6,1,1,2,-1,4,-1,18,1,1
2019,1,13,2,3,2,-2,3,-1,2,3,3,-1,-1,-1,-1,250,100,-1,350,350,-1,-1,1,2,1,2,1,2,1,2,5,2,37,6,2,1,2,-1,4,-1,16,1,1
2019,1,13,2,3,2,-2,3,-1,2,3,3,-1,-1,-1,-1,250,100,-1,350,350,-1,-1,1,2,1,2,1,2,1,2,5,-1,-1,-1,1,1,-1,-1,-1,-1,12,-1,1
2019,1,14,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,140,150,-1,-1,1,1,-1,1,1,1,-1,1,4,2,39,4,2,1,2,46,1,3,64,7,1
2019,1,14,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,140,150,-1,-1,1,1,-1,1,1,1,-1,1,4,2,39,6,1,1,2,-1,4,-1,23,1,1
2019,1,14,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,140,150,-1,-1,1,1,-1,1,1,1,-1,1,4,2,39,6,1,1,2,-1,4,-1,23,1,1
2019,1,14,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,150,-1,-1,140,150,-1,-1,1,1,-1,1,1,1,-1,1,4,2,39,6,1,1,2,13,1,9,33,2,1
2019,1,9,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,20,-1,160,160,-1,-1,1,1,1,1,1,1,1,1,5,2,42,1,2,1,2,34,1,10,31,7,1
2019,1,9,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,20,-1,160,160,-1,-1,1,1,1,1,1,1,1,1,5,2,41,1,1,4,2,46,1,3,31,2,1
2019,1,9,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,20,-1,160,160,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,2,1,-1,-1,-1,-1,7,-1,1
2019,1,9,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,20,-1,160,160,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,1,1,-1,-1,-1,-1,5,-1,1
2019,1,9,2,3,2,1,3,-1,2,3,3,-1,-1,-1,-1,150,20,-1,160,160,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,1,1,-1,-1,-1,-1,2,-1,1
2019,1,15,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,20,10,-1,40,30,-1,-1,1,2,-1,2,1,1,-1,1,1,2,39,3,1,1,2,-1,4,-1,80,1,1
2019,1,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,120,-1,-1,90,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,42,1,2,1,2,22,1,4,39,2,1
2019,1,9,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,120,-1,-1,90,130,-1,-1,1,1,-1,1,1,1,-1,1,2,2,40,1,1,5,2,14,1,9,44,6,1
2019,1,11,2,1,2,2,-1,-1,-1,3,-1,2,-1,-1,-1,60,10,40,70,70,-1,-1,1,2,-1,2,1,2,-1,2,2,2,36,1,1,5,2,4,1,7,48,2,1
2019,1,11,2,1,2,2,-1,-1,-1,3,-1,2,-1,-1,-1,60,10,40,70,70,-1,-1,1,2,-1,2,1,2,-1,2,2,2,36,1,2,4,2,16,1,9,57,2,1
2019,1,6,2,1,2,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,30,40,60,-1,-1,1,2,-1,2,1,2,-1,2,1,2,39,6,2,1,2,-1,4,-1,56,1,2
2019,1,7,2,1,1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,50,-1,50,50,50,-1,-1,2,3,-1,3,1,2,-1,2,1,2,39,5,2,1,2,40,1,2,62,6,1
2019,1,3,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,230,-1,-1,1,2,-1,2,1,1,-1,1,1,2,33,3,2,2,2,-1,4,-1,72,1,1
2019,1,4,2,3,2,2,-1,-1,-1,3,-1,-1,-1,-1,-1,80,-1,-1,60,70,-1,-1,1,1,-1,1,1,1,-1,1,1,2,32,4,1,5,1,-1,4,-1,73,1,2
2019,1,12,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,100,-1,-1,130,150,-1,-1,1,1,-1,1,1,1,-1,1,2,2,42,1,2,1,2,-1,4,-1,67,1,1
2019,1,12,2,3,2,1,-1,-1,-1,3,-1,-1,-1,-1,-1,100,-1,-1,130,150,-1,-1,1,1,-1,1,1,1,-1,1,2,2,43,1,1,1,1,-1,4,-1,74,1,1
2019,1,9,2,3,2,2,3,-1,1,3,3,-1,-1,-1,-1,180,30,-1,30,30,-1,-1,1,1,1,1,1,1,1,1,5,2,42,6,2,1,2,42,1,3,29,2,1
2019,1,9,2,3,2,2,3,-1,1,3,3,-1,-1,-1,-1,180,30,-1,30,30,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,2,1,-1,-1,-1,-1,11,-1,1
2019,1,9,2,3,2,2,3,-1,1,3,3,-1,-1,-1,-1,180,30,-1,30,30,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,1,1,-1,-1,-1,-1,9,-1,1
2019,1,9,2,3,2,2,3,-1,1,3,3,-1,-1,-1,-1,180,30,-1,30,30,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,1,1,-1,-1,-1,-1,5,-1,1
2019,1,9,2,3,2,2,3,-1,1,3,3,-1,-1,-1,-1,180,30,-1,30,30,-1,-1,1,1,1,1,1,1,1,1,5,-1,-1,-1,2,1,-1,-1,-1,-1,3,-1,1
2019,1,9,2,2,2,2,3,-1,2,2,2,1,2,2,2,100,30,-1,100,100,-1,-1,2,4,1,3,2,3,1,3,8,2,39,6,2,5,2,14,1,9,40,2,1
2019,1,9,2,2,2,2,3,-1,2,2,2,1,2,2,2,100,30,-1,100,100,-1,-1,2,4,1,3,2,3,1,3,8,2,39,6,2,5,2,14,1,9,29,2,1
2019,1,9,2,2,2,2,3,-1,2,2,2,1,2,2,2,100,30,-1,100,100,-1,-1,2,4,1,3,2,3,1,3,8,-1,-1,-1,2,1,-1,-1,-1,-1,10,-1,1
2019,1,9,2,2,2,2,3,-1,2,2,2,1,2,2,2,100,30,-1,100,100,-1,-1,2,4,1,3,2,3,1,3,8,-1,-1,-1,2,1,-1,-1,-1,-1,8,-1,1
2019,1,9,2,2,2,2,3,-1,2,2,2,1,2,2,2,100,30,-1,100,100,-1,-1,2,4,1,3,2,3,1,3,8,-1,-1,-1,1,1,-1,-1,-1,-1,5,-1,1
2019,1,9,2,2,2,2,3,-1,2,2,2,1,2,2,2,100,30,-1,100,100,-1,-1,2,4,1,3,2,3,1,3,8,-1,-1,-1,2,1,-1,-1,-1,-1,4,-1,1
2019,1,9,2,2,2,2,3,-1,2,2,2,1,2,2,2,100,30,-1,100,100,-1,-1,2,4,1,3,2,3,1,3,8,-1,-1,-1,1,4,-1,-1,-1,-1,6,-1,1
